"Codigo Articulo","Descripción","Des.Marca","Familia","Sub-Familia","Unidad de stock"
"000158","DISKETTE 5.25 DS HD   CX11","3M","000","150","CJA"
"000159","DISKETTE 3.5  HD NEON CX11","3M","000","150","CJA"
"000160","DISKETTE 3.5HD","FUJI","000","150","CJA"
"000161","DISKETTE 3.5  HD","MAXELL","000","150","CJA"
"000162","DISKETTE 3.5  HD","MAXELL","000","150","CJA"
"000163","DISKETTE 3.5  HD      CX12","3M","000","150","CJA"
"000164","DISKETTE 3.5  HD      LICIT","3M","000","150","UNI"
"000165","PORTADISKETT","S/M","000","160","UNI"
"000166","PORTADISKETT  5.25 X100 W/S  510","S/M","000","160","UNI"
"000167","PORTADISKETT  5.25 X70  W/L","S/M","000","160","UNI"
"000168","PORTADISKETT            3080B  ACR","S/M","000","160","UNI"
"000169","PORTADISKETT  3.5  X50  W/L 3050B","S/M","000","160","UNI"
"000170","PORTADISKETT  3.5  X10","S/M","000","160","UNI"
"000171","PORTADISKETT  5.25 X10","S/M","000","160","UNI"
"000172","PORTADISKETT  3.5  X100 C/LLAV ACR","HOLDER","000","160","UNI"
"000173","PORTADISKETT  5.25 X100 C/C","S/M","000","160","UNI"
"000174","PORTA DISKETTE 3.5X50 C/LLAV.ACRILICO","KOALA","000","160","UNI"
"000175","PORTADISKETT  5.25 X100 C/LLAV","S/M","000","160","UNI"
"000176","PORTADISKETT  P/2UNI","DITO","000","160","UNI"
"000177","PORTADISKETT  P/4UNI","DITO","000","160","UNI"
"000178","PORTADISKETT  P/6UNI","DITO","000","160","UNI"
"000179","PORTADISKETT  PLAST. P/2UN","S/M","000","160","UNI"
"000180","PORTADISKETT  3.5  X50  C/LLAV ACR","HOLDER","000","160","UNI"
"000181","PORTA CD X 24","IMATION","000","160","UNI"
"000182","PAPEL A-4  100HJ 720   S041117","EPSON","000","250","UNI"
"000183","PAPEL A-4 S041117 100HJ 95G HIGH QUALITY","EPSON","000","250","PAQ"
"000184","PAPEL A-4 20HJ GLOSSY CALID.FOTOGRAFSO41126","EPSON","000","250","PAQ"
"000185","PAPEL A-4 S041140 20HJ 196G GLOSSY","EPSON","000","250","PAQ"
"000186","PAPEL 4X6"  20HJ PHOTO S041134 194G","EPSON","000","250","PAQ"
"000187","PAPEL CTA   10HJ CALOR SE41001","EPSON","000","250","PAQ"
"000188","PAPEL A-4   20HJ GLOSSY CALID.FOTOGRAF","EPSON","000","250","UNI"
"000189","PAPEL A-4   20HJ FOTO PAPER","EPSON","000","250","UNI"
"000190","TRANSP.   A4          X 30   SO41063","EPSON","001","243","PAQ"
"000191","TRANSP.       P/PROYECCION","S/M","000","255","CJA"
"000192","TRANSP. A-4 P/FOTOC X 100 PP2200","3M","001","243","CJA"
"000193","TRANSP.   A4  P/FOTOC X 100 (X99)","FOLEX","001","243","CJA"
"000194","TRANSP.   A4  INK JET","3M HIGHLA","001","243","CJA"
"000195","TRANSP.       P/FOTOC X 100      902","3M HIGHLA","001","243","CJA"
"000196","TRANSP. A-4 P/FOTOC X 100 PP2500","3M","001","243","CJA"
"000197","TRANSP. A-4 P/FOTOC X 100 PP2900","3M","001","243","CJA"
"000198","TRANSP. A-4 INK JET X 50  CG3460","3M","001","243","CJA"
"000199","TRANSP. A-4 LASER X 50  CG3300","3M","001","243","CJA"
"000200","PROTECTOR P/TRANSP. A-4   C X 50","3M","000","255","CJA"
"000201","TRANSP. CTA P/FOTOC X 100 PP2200","3M","001","243","CJA"
"000202","TRANSP. A-4 INK JET X 50  CG3420","3M","001","243","CJA"
"000203","TRANSP. A-4 LASER X 50 CG3700","3M","001","243","CJA"
"000204","PROTECTOR P/TRANSP. CARTA CX20 RS7110","3M","000","255","CJA"
"000205","TRANSP.   A4  P/FOTOC","S/M","000","255","CJA"
"000206","CINTA LEXMARK- 4227 (13L0034)","LEXMARK","000","360","UNI"
"000207","CART STYLUS SO20093(400/500/600)(N)","EPSON","000","360","UNI"
"000208","CART STYLUS SO20089(400/600/800/1520)(C","EPSON","000","360","UNI"
"000209","CART STYLUS SO20047(200/IIS/II/820)(N)","EPSON","000","360","UNI"
"000210","CART STYLUS SO20108(800/850/1520)(N)","EPSON","000","360","UNI"
"000211","CART STYLUS SO20025(400/800/1000)(N)","EPSON","000","360","UNI"
"000212","CART STYLUS SO20049(820/IIS/II/1500)(C)","EPSON","000","360","UNI"
"000213","CART STYLUS SO20097(200/500)(C)","EPSON","000","360","UNI"
"000214","CART STYLUS SO20036(PRO/PROXL)(C)","EPSON","000","360","UNI"
"000215","CART STYLUS SO20034(MONOC/PRO/PROXL)(N)","EPSON","000","360","UNI"
"000216","CART HEWLETT P.51633M","HP (H. PACKARD)","000","360","UNI"
"000217","CART STYLUS SO20191(440,640,740)(C)","EPSON","000","360","UNI"
"000218","CART STYLUS SO20187(440,640)(N)","EPSON","000","360","UNI"
"000219","CART 1020 Y 2030 NEGRO 1380620","LEXMARK","000","360","UNI"
"000220","CART XEROX 8R7881 (XJ8C/XJ9C) NEGRO","XEROX","000","360","UNI"
"000221","CART XEROX 8R7880 (XJ8C/XJ9C) TRICOLOR","XEROX","000","360","UNI"
"000222","CART STYLUS SO20189(740)(N)","EPSON","000","360","UNI"
"000223","TINTA BCI-21 BLACK (BC-21)","CANON","000","360","UNI"
"000224","TINTA BC-21E (BJC-4300/4550) COLOR","CANON","000","360","UNI"
"000225","TINTA BC-20 (BJC-4000/4300/4550) BLACK","CANON","000","360","UNI"
"000226","CART 51625A (400/550C/560C) COLOR 25","HP (H. PACKARD)","000","360","UNI"
"000227","CART 51629A (600/660/690) BLACK 29","HP (H. PACKARD)","000","360","UNI"
"000228","CART 51645A (720C/850/1000) BLACK 45","HP (H. PACKARD)","000","360","UNI"
"000229","CART 51626A (340/400/500C) BLACK 26","HP (H. PACKARD)","000","360","UNI"
"000230","CART HEWLETT P.51649A (600/660/690)(C)","HP (H. PACKARD)","000","360","UNI"
"000231","CART 51641A (820/850/1000) COLOR 41","HP (H. PACKARD)","000","360","UNI"
"000232","CART HEWLETT P.51645A (820/850/1600)(N)","HP (H. PACKARD)","000","360","UNI"
"000233","CART. HEWLETT P.C1823A (720C/722C/890C)(","HP (H. PACKARD)","000","360","UNI"
"000234","CART STYLUS SO20138(300)(C)","EPSON","000","360","UNI"
"000235","TINTA IMPRESORA LASER LEX MARK 1382060 C","MULTIDATA","000","360","UNI"
"000236","CART. HEWLETT P.51644C-Y-M","HP (H. PACKARD)","000","360","UNI"
"000237","CART. HEWLETT P.51640C-Y-M","HP (H. PACKARD)","000","360","UNI"
"000238","CART HEWLETT P.51640A 1200/650(230/250/330/3","HP (H. PACKARD)","000","360","UNI"
"000239","CART 51640C (1200/1600) CYAN 40","HP (H. PACKARD)","000","360","UNI"
"000240","CART 51640M (1200/1600) MAGENTA 40","HP (H. PACKARD)","000","360","UNI"
"000241","CART 51640Y (1200/1600) YELLOW 40","HP (H. PACKARD)","000","360","UNI"
"000242","CART HEWLETT P.51644 CYAN","HP (H. PACKARD)","000","360","UNI"
"000243","CART HEWLETT P.51644 MAGENTA","HP (H. PACKARD)","000","360","UNI"
"000244","CART 51644 (430/450C/750C) YELLOW 44","HP (H. PACKARD)","000","360","UNI"
"000245","CINTA 8750 (LX300/810)","EPSON","000","360","UNI"
"000246","CINTA 8755 (FX1050/1170/286)","EPSON","000","360","UNI"
"000247","CINTA S015086 (LQ-2070/2170/FX-2170)","EPSON","000","360","UNI"
"000248","CINTA 7753 (LQ800/570/300/850/870)","EPSON","000","360","UNI"
"000249","CINTA 7754 (LQ1000/1050/1070)","EPSON","000","360","UNI"
"000250","CINTA 8766 (DFX5000/8000)","EPSON","000","360","UNI"
"000251","TINTA BJI-201C-201M-201Y(BJ600-10-20)","CANON","000","360","UNI"
"000252","TINTA BC-02 (BJ/200/210/230/240) BLACK","CANON","000","360","UNI"
"000253","TINTA BJI-201 BLACK (BJC-600/610/620)","CANON","000","360","UNI"
"000254","TINTA BCI-10 BLACK (BC-10)","CANON","000","360","UNI"
"000255","TINTA BCI-11 (BC-11) BLACK","CANON","000","360","UNI"
"000256","TINTA BC-05 (BJC-210/240/250) COLOR","CANON","000","360","UNI"
"000257","TINTA BJI-201CYAN (BJC-600/610/620)","CANON","000","360","UNI"
"000258","TINTA BJI-201MAGENTA (BJC-600/610/620)","CANON","000","360","UNI"
"000259","TINTA BJI-201YELLOW (BJC-600/610/620)","CANON","000","360","UNI"
"000260","CART. STYLUS 800 SO20108 NEG","EPSON","000","360","UNI"
"000261","CINTA LX-810","EPSON","000","360","UNI"
"000262","CINTA LQ 1050 - 1170 AZU 775","EPSON","000","360","UNI"
"000263","CINTA LX-1050","EPSON","000","360","UNI"
"000264","CINTA P/EPSON KX1090 8750","K-SET","000","360","UNI"
"000265","CINTA P/EPSON LX1050 8191","K-SET","000","360","UNI"
"000266","CINTA P/EPSON LX-810 8192","K-SET","000","360","UNI"
"000267","CINTA MX100 K-SET#8193","EPSON","000","360","UNI"
"000268","CINTA DFX-5000 K-SET#8197","EPSON","000","360","UNI"
"000269","CINTA 634 LQ10 0","EPSON","000","360","UNI"
"000270","CINTA 636 MX10  NY","EPSON","000","360","UNI"
"000271","CINTA IMPRES GR 678 S.P/","S/M","000","360","UNI"
"000272","CINTA 635 MX80 N","EPSON","000","360","UNI"
"000273","CINTA DFX5000","EPSON","000","360","UNI"
"000274","CINTA #8763 ORIG. LC","EPSON","000","360","UNI"
"000275","CINTA FX 1050 - 1170 AZU 8755","EPSON","000","360","UNI"
"000276","CINTA LX- 810 - 300  AZU 875","EPSON","000","360","UNI"
"000277","CART. HEWLETT P.480","HP  (HEAWLETT PACKARD)","000","360","UNI"
"000278","CINTA FUJITECH  P/EPSON DFX  5000","FUJITECH","000","360","UNI"
"000279","CINTA FUJITECH  P/EPSON FX1050 1170","FUJITECH","000","360","UNI"
"000280","CINTA FUJITECH  P/EPSON LQ1000 HD","FUJITECH","000","360","UNI"
"000281","CINTA FUJITECH  P/EPSON FX850 870","FUJITECH","000","360","UNI"
"000282","CINTA LQ-570","EPSON","000","360","UNI"
"000283","CINTA LQ-1070 1170   LIC 7754","EPSON","000","360","UNI"
"000284","CINTA FX-1050 1170   LIC 8755","EPSON","000","360","UNI"
"000285","CINTA LX-810         LIC 8750","EPSON","000","360","UNI"
"000286","CINTA LQ-570         LIC 7753","EPSON","000","360","UNI"
"000287","CINTA FX-2170 ORIG.  SO15086","EPSON","000","360","UNI"
"000288","CINTA FX-1050 1170   ORIGINA","EPSON","000","360","UNI"
"000289","CINTA LQ-1070 1170   ORIGINA","EPSON","000","360","UNI"
"000290","CINTA FX-2170","EPSON","000","360","UNI"
"000291","CINTA EPSON DFX 8000                   C","FUJITECH","000","360","UNI"
"000292","CINTA EPSON FX  1050                   C","FUJITECH","000","360","UNI"
"000293","CINTA EPSON FX  1170                   C","EPSON","000","360","UNI"
"000294","CINTA EPSON LQ  1050                   C","EPSON","000","360","UNI"
"000295","CINTA EPSON LQ  1070                   C","EPSON","000","360","UNI"
"000296","CINTA EPSON DFX 8000","EPSON","000","360","UNI"
"000297","CINTA EPSON FX  1050                   C","EPSON","000","360","UNI"
"000298","TONER LASER EPL-N-2000 SO51035","EPSON","000","460","UNI"
"000299","TONER C3102A CYAN","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000300","TONER C3103A YELLOW","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000301","TONER C3104A MAGENTA","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000302","TONER C3105A NEGRO","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000303","TONER C4092A (1100A/3200) BLACK","HP (H. PACKARD)","000","460","UNI"
"000304","TONER C3903A (5P,5MP,6P,6MP)","HP (H. PACKARD)","000","460","UNI"
"000305","TONER 51639C CYAN","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000306","TONER 5310 P/FOTOC","XEROX","000","460","UNI"
"000307","TONER 2318Z/2316Z (FC 180 GRS)","GESTETNER","000","460","UNI"
"000308","TONER NPG-4 (4050/6241)","CANON","000","460","UNI"
"000309","TONER P/IMPR NETWORK PRINTER 17","IBM","000","460","UNI"
"000310","TONER P/IMPR NETWORK PRINTER 24","IBM","000","460","UNI"
"000311","TONER C4127X (4000/4000N) 10K","HP (H. PACKARD)","000","460","UNI"
"000312","TONER LASER EPLN-1200 SO51016","EPSON","000","460","UNI"
"000313","TONER LASER 1100/1400 SO51023","EPSON","000","460","UNI"
"000314","TONER 92275A","HP (H. PACKARD)","000","460","UNI"
"000315","TONER P/FAX CANON FX-3","CANON","000","460","UNI"
"000316","TINTA BX-3 (P/FAX B100/B550/B640/PSC360)","CANON","000","460","UNI"
"000317","TONER 51639Y YELLOW","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000318","TONER 51639M MAGENTA","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000319","TONER 51639A NEGRO","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000320","TONER P/IMP.HP(C4127A)L.JET 4000/4000N C4","HP (H. PACKARD)","000","460","UNI"
"000321","TONER 113R00173 (N24/N4025)","XEROX","000","460","UNI"
"000322","TONER P/FOTOC. FT4022","RICOH","000","460","UNI"
"000323","TONER P/FOTOC. RICOH MOD.FT3713","RICOH","000","460","UNI"
"000324","TONER P/FOTOC. SF2114","SHARP","000","460","UNI"
"000325","TONER XEROX 6R-255 5034-5028","XEROX","000","460","UNI"
"000326","TONER NP-1010 (1010/1020) (X2)","CANON","000","460","CJA"
"000327","TONER NPG-1 (1520/2020/2120)(X4)","CANON","000","460","CJA"
"000328","TONER NPG-11 (6012-6412)","CANON","000","460","UNI"
"000329","TONER NPG-9 (6016)","CANON","000","460","UNI"
"000330","TONER NPG-8 (3020/6130)","CANON","000","460","UNI"
"000331","TONER OL600-OL800 LASER","OKIDATA","000","460","UNI"
"000332","TONER DC-1555 KATUN","MITA","000","460","UNI"
"000333","TONER DC-1205 (1255/1415/1435/1455)","MITA","000","460","UNI"
"000334","TONER DC-3755/3785","MITA","000","460","UNI"
"000335","TONER DC-3060/4060","MITA","000","460","UNI"
"000336","TONER DC-1755/1856/2355","MITA","000","460","UNI"
"000337","TONER DC-1560/1860/2360","MITA","000","460","UNI"
"000338","TONER DC-2556/3055","MITA","000","460","UNI"
"000339","REVELADOR P/FOTOC DC 1555/1656/1855/2155","MITA","000","460","UNI"
"000340","REVELADOR P/FOTOC DC 1755/1856/2355","MITA","000","460","UNI"
"000341","REVELADOR P/FOTOC KONICA 106","MINOLTA","000","460","UNI"
"000342","REVELADOR P/FOTOC DC 4050/4056/4086","MITA","000","460","UNI"
"000343","TONER DC-2055/2255","MITA","000","460","UNI"
"000344","REVELADOR P/FOTOC DC 7085","MITA","000","460","UNI"
"000345","TONER MITA DC 1256/1355","MITA","000","460","UNI"
"000346","TONER MITA DC 1460/1470","MITA","000","460","UNI"
"000347","TONER DC-1555/1605/1656/1855/2155","MITA","000","460","UNI"
"000348","TONER 92274A(4L,4P,4MP,4ML)","HP (H. PACKARD)","000","460","UNI"
"000349","TONER C3906A (5L,6LXI)","HP (H. PACKARD)","000","460","UNI"
"000350","TONER 92298A (4,4M,4PLUS,4MPLUS,5M) 6.8 K","HP (H. PACKARD)","000","460","UNI"
"000351","TONER LEX MARK OPTRA E69G8256","LEXMARK","000","460","UNI"
"000352","TONER C3909A(5 SI)","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000353","TONER DC-2155/1855/1605/1656/1685","MITA","000","460","UNI"
"000354","TONER DC-3035","MITA","000","460","UNI"
"000355","TONER DC-3555-3585","MITA","000","460","UNI"
"000356","TONER NP 120","CANON","000","460","UNI"
"000357","TONER NP 150","CANON","000","460","UNI"
"000358","TONER 1520 2020                       CO","CANON","000","460","UNI"
"000359","TONER 1010 1020                       CO","CANON","000","460","UNI"
"000360","TONER 7300  SF XX","SHARP","000","460","UNI"
"000361","TONER  780  FOTOCOPIA                  L","SHARP","000","460","UNI"
"000362","TONER 1600  FOTOCOPIA                  L","RICOH","000","460","UNI"
"000363","TONER 3300                             L","RICOH","000","460","UNI"
"000364","TONER MOD 410                          L","RICOH","000","460","UNI"
"000365","TONER 3300                             L","RICOH","000","460","UNI"
"000366","TONER 410                              L","RICOH","000","460","UNI"
"000367","TONER 21 5Z                           LI","GESTETNER","000","460","UNI"
"000368","TONER DC-152Z/1655                    CO","MITA","000","460","UNI"
"000369","TONER DC-121/122                      CO","MITA","000","460","UNI"
"000370","TONER 3825 3325                       CO","CANON","000","460","UNI"
"000371","TONER 4335 4835                       CO","CANON","000","460","UNI"
"000372","TONER 3100 MAGNET                     CO","XEROX","000","460","UNI"
"000373","TONER 1035 2830                       CO","XEROX","000","460","UNI"
"000374","TONER 4055 4085                       CO","MITA","000","460","UNI"
"000375","TONER DC-2105/211                     CO","MITA","000","460","UNI"
"000376","TONER DC-142","MITA","000","460","UNI"
"000377","TONER 8100                            CO","SHARP","000","460","UNI"
"000378","TONER DC-2254/2255                    CO","MITA","000","460","UNI"
"000379","TONER DC-1205/1255                    CO","MITA","000","460","UNI"
"000380","TONER IMP.LASER JET 111","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000381","TONER DC-1656/2155                    CO","MITA","000","460","UNI"
"000382","LC.TONER   DC-1855","MITA","000","460","UNI"
"000383","LC.REVELAD DC-1555","MITA","000","460","UNI"
"000384","LC.REVELAD DC-1855","MITA","000","460","UNI"
"000385","TONER 210/270/271/275/300/305/400","CANON","000","460","UNI"
"000386","TONER 3025/3225/3525/3725","CANON","000","460","UNI"
"000387","TONER 3030/3050 (1 CARTUCHO X 720)","CANON","000","460","UNI"
"000388","TONER 1025 1030                       CO","XEROX","000","460","UNI"
"000389","TONER GENERIC 7000 2400","XEROX","000","460","UNI"
"000390","TONER 1020","XEROX","000","460","UNI"
"000391","TONER 95A                              O","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000392","TONER DC-1555                          O","MITA","000","460","UNI"
"000393","TONER DC-211                           O","MITA","000","460","UNI"
"000394","TONER DC-1256                          O","MITA","000","460","UNI"
"000395","TONER 92274A (4L 4P)","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000396","TONER C3903A (5P)","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000397","TONER C3906A (5L)","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000398","TONER 92275A                           O","HP  (HEAWLETT PACKARD)","000","460","UNI"
"000399","TONER 1520 2020                        O","CANON","000","460","UNI"
"000400","TONER 7300                            CO","SHARP","000","460","UNI"
"000401","TONER 3320 FOTOCOPIA","RICOH","000","460","UNI"
"000402","LIMPIADOR DE MONITOR Y FILTRO PC 675","3M","000","550","UNI"
"000403","COMPUCLEANER EXTERIOR POTE X 200 G","COMPUCLEANER","000","550","UNI"
"000404","COMPUCLEANER INTERIOR FCO. X 250 ML","COMPUCLEANER","000","550","UNI"
"000405","NEW CLEANER  LIMPIADOR POTE X 200 GR.","COMPUCLEANER","000","550","UNI"
"000406","NEW BRAIT    SILICON   FSCO.X 180 CC.","COMPUCLEANER","000","550","UNI"
"000407","LIMPIA PROTECT KEEP AND CLEAN","KEEP","000","550","UNI"
"000408","LIMPIA PROTECT KEEP CLEAN LIQUI","KEEP","000","550","UNI"
"000409","CAJA FUERTE METAL 8" 8560 - 61","REXEL","000","610","UNI"
"000410","CALCULADORA DE BOLSILLO HL-812E","S/M","000","620","UNI"
"000411","CALCULADORA MS170-LA SOL/PIL","CASIO","000","620","UNI"
"000412","CALCULADORA DE BOLSILLO SOLAR LS-717H","CANON","000","620","UNI"
"000413","CALCULADORA DE SOBREMESA SOLAR MS-100H","CANON","000","620","UNI"
"000414","CALCULADORA DE SOBREMESA SOLAR LS-1200H","CANON","000","620","UNI"
"000415","CALCULADORA DE SOBREMESA SOLAR HS-122H","CANON","000","620","UNI"
"000416","CALCULADORA DE SOBREMESA SOLAR LS-120H","CANON","000","620","UNI"
"000417","CALCULADORA DE SOBREMESA C/IMPRESOR MP12","CANON","000","620","UNI"
"000418","CALCULADORA DE SOBREMESA C/IMPRESOR P10-","CANON","000","620","UNI"
"000419","CALCULADORA SOLAR LS80","CANON","000","620","UNI"
"000420","CALCULADORA DE BOLSILLO HL-812E","S/M","000","620","UNI"
"000421","CALCULADORA BIG DISPLAY","KEY","000","620","UNI"
"000422","CALCULADORA CON WINCHA","CASIO","000","620","UNI"
"000423","CAMARA MODELO KB -10","KODAK","000","630","UNI"
"000424","CAMARA FOTOGRAFICA JUNIOR DX","CANON","000","630","UNI"
"000425","COMPUTADORA 4860 * 2 DE 80MH2","SYNTRONIC","000","640","UNI"
"000426","GUILLOTINA BOSTON    26915   15"","BOSTON","000","690","UNI"
"000427","GUILLOTINA BOSTON    26912   12"","BOSTON","000","690","UNI"
"000428","RADIO GRABADORA AKITA","S/M","000","700","UNI"
"000429","MARGARITA P/MAQ ESCR SCRIPT     ORIG","PANASONIC","000","721","UNI"
"000430","MARGARITA P/MAQ ESCR TOWA       ORIG","TOWA","000","721","UNI"
"000431","MARGARITA P/MAQ ESCR TOWA","TOWA","000","721","UNI"
"000432","MARGARITA P/MAQ ESCR","PANASONIC","000","721","UNI"
"000433","TELEFONO AUTHOMATIC DIALER","SANKEY","000","740","UNI"
"000434","TELEFONO INALAMBRICO",".","000","740","UNI"
"000435","TELEFONO FAX","BROTHER","000","740","UNI"
"000436","CINTA D/FERRO EXT. I C-60","BASF","000","800","UNI"
"000437","CINTA D/FERRO C-90 EXTRA I","BASF","000","800","UNI"
"000438","CINTA D/CROMO EXT. II C-60","BASF","000","800","UNI"
"000439","CINTA VHS T-120","BASF","000","800","UNI"
"000440","CINTA VHS T-120 SHG","BASF","000","800","UNI"
"000441","CINTA BX60 BIAS NORMAL MULTIUSOS","3M","000","800","UNI"
"000442","CINTA BX90 BIAS NORMAL MULTIUSOS","3M","000","800","UNI"
"000443","CINTA VHS T-120 EG VIDEOTAPE","3M","000","800","UNI"
"000444","CINTA BETA L-750 EG VIDEOTAPE","3M","000","800","UNI"
"000445","CINTA BMM P6 120MP VIDEOTAPE","3M","000","800","UNI"
"000446","CINTA XSII-S60 GOLD ALBUM","3M","000","800","UNI"
"000447","CINTA AUDIO C-60ZX/C-60EFXB X 3","SONY","000","800","UNI"
"000448","CINTA VHS T-120ED","SONY","000","800","UNI"
"000449","CINTA VHS T-120HG","SAMSUNG","000","800","UNI"
"000450","CINTA AUDIO SQC-60 X 4","SAMSUNG","000","800","UNI"
"000451","CINTA DE VIDEO PG-120MP 8MM","SONY","000","800","UNI"
"000452","CINTA VHS T-120","MAXELL","000","800","UNI"
"000453","CINTA AUDIO UR-60 X 3","MAXELL","000","800","UNI"
"000454","CINTA AUDIO UR-90","MAXELL","000","800","UNI"
"000455","CINTA AUDIO 3MC-60 X 3 MICROCA","SONY","000","800","UNI"
"000456","ABECEDARIO PLASTIFICADO X 2 COL","S/M","001","001","UNI"
"000457","ABECEDARIO PLASTIFICADO X 4 COL","S/M","001","001","UNI"
"000458","ABECEDARIO PLASTIFICADO.","S/M","001","001","UNI"
"000459","ABECEDARIO PERUANO MARFIL","S/M","001","001","UNI"
"000460","ACUARELAS  X  8","PELIKAN","001","002","UNI"
"000461","ACUARELAS INFANTIL  X 12","PELIKAN","001","002","UNI"
"000462","ACUARELAS  X  8","PINTORETO","001","002","UNI"
"000463","ACUARELAS  X 12","PINTORETO","001","002","UNI"
"000464","ACUARELAS   88/ 8","LICOLETTE","001","002","UNI"
"000465","ACUARELAS   88/12","LICOLETTE","001","002","UNI"
"000466","ACUARELAS  X 20","LICOLETTE","001","002","UNI"
"000467","ACUARELAS  800/12","LICOLETTE","001","002","UNI"
"000468","ACUARELAS  X 12 2222/N","FABER C.","001","002","UNI"
"000469","ACUARELAS  X 18   2222/18","FABER C.","001","002","UNI"
"000470","ACUARELAS  X 12 + POSTAL","PELIKAN","001","002","UNI"
"000471","ACUARELAS  X  8","CRAYOLA'S","001","002","UNI"
"000472","ACUARELAS  X 16","CRAYOLA'S","001","002","UNI"
"000473","ACUARELAS  X 12 DISNEY (DSPLAY)","PELIKAN","001","002","UNI"
"000474","ACUARELAS  X 12 HTW-12","PENTEL","001","002","UNI"
"000475","ACUARELAS  X 18  HTW-18","PENTEL","001","002","UNI"
"000476","ACUARELAS  X 12 MASTER","PELIKAN","001","002","UNI"
"000477","ACUARELAS  X 12 ECONOMICA","PELIKAN","001","002","UNI"
"000478","ACUARELAS  X 12 JUNIOR","PELIKAN","001","002","UNI"
"000479","AGENDA  CLUB","S/M","001","004","UNI"
"000480","AGENDA  CHEQUERA  97","ARTESCO","001","004","UNI"
"000481","AGENDA  ATENAS   99  DIA X DIA","ARTESCO","001","004","UNI"
"000482","AGENDA  EJECUTIVA  GRANDE  98","S/M","001","004","UNI"
"000483","ADC BILLETERA PORTADOCUMENTO","S/M","001","004","UNI"
"000484","AGENDA  EJECUTIVA  99","GV","001","004","UNI"
"000485","AGENDA  APUNTES","S/M","001","004","UNI"
"000486","AGENDA  COMPROMISOS","S/M","001","004","UNI"
"000487","CARPETA  C/BLOCK VINILO SUP. CARTA","S/M","001","004","UNI"
"000488","CARPETA  C/BLOCK VINILO SUP. M.OFICIO","S/M","001","004","UNI"
"000489","AGENDA  ATENAS BOLSILLO  99","ARTESCO","001","004","UNI"
"000490","AGENDA  MOON  99","ARTESCO","001","004","UNI"
"000491","AGENDA  SINFONIA  99","ARTESCO","001","004","UNI"
"000492","AGENDA  VERTICAL  99","ARTESCO","001","004","UNI"
"000493","CARPETA  VENECIA  ADC","ARTESCO","001","004","UNI"
"000494","ADC CARNET DE TRABAJO","S/M","001","004","UNI"
"000495","DIRECTORIO ORGANIZADOR PERSONAL 55180/55250","GARAMOUND","001","004","UNI"
"000496","PIONER ORGANIZADOR ARGOLA -537","GARAMOUND","001","004","UNI"
"000497","DIRECTORIO  TELEFONICO","ARTESCO","001","004","UNI"
"000498","AGENDA  EJECUTIVA  99 (DIARIO)","D'MAGNO","001","004","UNI"
"000499","AGENDA  SEMANAL  99","D'MAGNO","001","004","UNI"
"000500","AGENDA  BOLSILLO  99","D'MAGNO","001","004","UNI"
"000501","AGENDA  ECOLOGICA  99","ECOLORIN","001","004","UNI"
"000502","DIRECTORIO  MINI-EJECUTIVO","ARTESCO","001","004","UNI"
"000503","DIRECTORIO  MINI-TELEFONICO","ARTESCO","001","004","UNI"
"000504","DIRECTORIO  PEQUENO BL60002","HIPUPPY","001","004","UNI"
"000505","DIRECTORIO  TELEFONICO BOLSILLO","REAL","001","004","UNI"
"000506","ESTUCHES DE CUERO PARA AGENDAS EJECUTIVA","S/M","001","004","UNI"
"000507","DIRECTORIO  TELEFONICO C/MECANISMO","ARTESCO","001","004","UNI"
"000508","AGENDA  RECUERDO PROMOCION","ARCO IRIS","001","004","UNI"
"000509","AGENDA  95","ARTESCO","001","004","UNI"
"000510","DIRECTORIO  TELEFONICO","S/M","001","004","UNI"
"000511","AGENDA  EJECUTIVA","S/M","001","004","UNI"
"000512","AGENDA","MINERVA","001","004","UNI"
"000513","MONEDERO DITO","DITO","001","004","UNI"
"000514","DIRECTORIO  TELEFONICO ESCRITORIO","REAL","001","004","UNI"
"000515","AGENDA  DIRECTORIO  PEQUENO","ARTESCO","001","004","UNI"
"000516","AGENDA  DIRECTORIO","ARTESCO","001","004","UNI"
"000517","CARPETA  FORUM","ARTESCO","001","004","UNI"
"000518","AGENDA  ATENAS BOLSILLO  2000         51","ARTESCO","001","004","UNI"
"000519","AGENDA  ATENAS CLASICA   2000         71","ARTESCO","001","004","UNI"
"000520","AGENDA  ATENAS GOMMATO   2000         71","ARTESCO","001","004","UNI"
"000521","AGENDA  ATENAS SEMANAL   2000         61","ARTESCO","001","004","UNI"
